Number,mean-1,mean-2,mean-3,mean-4,mean-5,mean-average,mean-max,mean-min,mean-diff,skewness-1,skewness-2,skewness-3,skewness-4,skewness-5,skewness-average,skewness-max,skewness-min,skewness-diff,kurt-1,kurt-2,kurt-3,kurt-4,kurt-5,kurt-average,kurt-max,kurt-min,kurt-diff,homogeneity-1,homogeneity-2,homogeneity-3,homogeneity-4,homogeneity-5,homogeneity-average,homogeneity-max,homogeneity-min,homogeneity-diff,energy-1,energy-2,energy-3,energy-4,energy-5,energy-average,energy-max,energy-min,energy-diff,asm-1,asm-2,asm-3,asm-4,asm-5,asm-average,asm-max,asm-min,asm-diff,CO2_0.15,N2_0.85,CO2_0.015*100,N2_0.085*100,Working_Capacity,Selectivity
14244,38.91188401,25.2674091,29.64177982,25.70342702,28.23549652,29.88112499,38.91188401,25.2674091,13.64447491,1.147071972,1.769640989,1.425071905,1.767299198,1.456964839,1.513209781,1.769640989,1.147071972,0.622569017,0.465994651,2.308057893,0.885732609,2.29710514,0.938515436,1.379081146,2.308057893,0.465994651,1.842063242,0.371642306,0.472982656,0.482474786,0.488505156,0.483167424,0.459754466,0.488505156,0.371642306,0.11686285,0.211684952,0.29077516,0.325890452,0.321612301,0.318639826,0.293720538,0.325890452,0.211684952,0.1142055,0.044810519,0.084550194,0.106204587,0.103434472,0.101531339,0.088106222,0.106204587,0.044810519,0.061394068,0.22299403,0.147005608,0.5725652,0.7883478,0.217268379,8.595813817
14245,9.867096808,9.929589804,15.54979804,10.67959801,13.72110615,11.50652067,15.54979804,9.867096808,5.682701232,3.951156873,3.981682691,2.983811144,3.966381219,3.251141722,3.62683473,3.981682691,2.983811144,0.997871547,16.29490425,16.51335702,8.659735185,16.2841247,10.79782815,13.70998986,16.51335702,8.659735185,7.853621835,0.812206,0.81792882,0.716798728,0.801073698,0.73347466,0.776296381,0.81792882,0.716798728,0.101130092,0.72849604,0.755062783,0.644054015,0.721537503,0.641586601,0.698147388,0.755062783,0.641586601,0.113476182,0.53070648,0.570119806,0.414805574,0.520616368,0.411633367,0.489576319,0.570119806,0.411633367,0.158486439,0.253435612,0.272789286,0.7773351,1.7994041,0.245662261,5.264631745
14246,18.33329518,13.21118668,13.57578125,17.24765625,13.55399709,15.59197984,18.33329518,13.21118668,5.1221085,2.472251312,3.171838666,3.196735687,2.641573517,3.298448921,2.956169621,3.298448921,2.472251312,0.826197609,5.313189216,9.588477439,9.83297978,6.326745915,10.69146928,8.350572326,10.69146928,5.313189216,5.378280064,0.663344159,0.754972743,0.747510808,0.679342809,0.762699345,0.721573973,0.762699345,0.663344159,0.099355186,0.567392232,0.66705281,0.644879916,0.563968968,0.674869411,0.623632667,0.674869411,0.563968968,0.110900443,0.321933945,0.444959451,0.415870106,0.318060997,0.455448722,0.391254644,0.455448722,0.318060997,0.137387725,0.491544646,0.179625134,1.0661385,1.0491357,0.480883261,15.50684803
14247,10.07614936,13.5095743,13.02692874,10.3446928,13.18170573,11.7393363,13.5095743,10.07614936,3.43342494,3.838311287,3.151528795,3.539030815,3.850377623,3.272743037,3.530398311,3.850377623,3.151528795,0.698848828,15.58507523,10.1782772,13.03855859,15.67285531,11.27532733,13.15001873,15.67285531,10.1782772,5.49457811,0.795624167,0.745855113,0.764052094,0.7989662,0.748384589,0.770576433,0.7989662,0.745855113,0.053111087,0.707287131,0.659072032,0.669528189,0.719956583,0.651113938,0.681391575,0.719956583,0.651113938,0.068842645,0.500255086,0.434375944,0.448267995,0.518337482,0.423949361,0.465037174,0.518337482,0.423949361,0.094388121,0.129929,0.169871027,0.463096,0.963327,0.12529804,4.334254913
14248,11.82606115,12.30926067,9.735340207,10.94122605,9.175258092,11.20297202,12.30926067,9.735340207,2.573920463,3.512096566,3.261774465,4.001984654,3.792698088,4.097057405,3.733122236,4.097057405,3.261774465,0.83528294,12.72187381,10.75889296,16.63703207,14.93240843,17.80614877,14.57127121,17.80614877,10.75889296,7.04725581,0.764548347,0.762190788,0.818404028,0.797676056,0.813563648,0.791276573,0.818404028,0.762190788,0.05621324,0.675433853,0.686070613,0.752035698,0.722255064,0.73507484,0.714174014,0.752035698,0.675433853,0.076601845,0.45621089,0.470692885,0.565557691,0.521652377,0.54033502,0.510889773,0.565557691,0.45621089,0.109346801,0.171105946,0.245311644,0.6390562,1.5702523,0.164715384,3.952524812
14249,7.729034091,9.311060855,9.969937865,7.731223695,10.49680216,8.685314127,9.969937865,7.729034091,2.240903774,4.568020223,4.09722204,3.848793626,4.641603747,3.958955409,4.222919009,4.641603747,3.848793626,0.792810121,22.04442375,17.79169879,15.44237522,22.96857797,16.21593413,18.89260197,22.96857797,15.44237522,7.52620275,0.835939811,0.806042142,0.79666333,0.831947774,0.804324247,0.814983461,0.835939811,0.79666333,0.039276481,0.770386288,0.722707167,0.725005017,0.762345233,0.720923938,0.740273529,0.770386288,0.720923938,0.04946235,0.593495033,0.522305649,0.525632275,0.581170254,0.519731324,0.548466907,0.593495033,0.519731324,0.073763709,0.09279051,0.209421653,0.4661783,1.3218691,0.088128727,2.510785702
14250,8.657847687,12.52665397,10.34699903,9.905989583,8.560398281,10.35937257,12.52665397,8.657847687,3.868806283,4.296822947,3.604051845,3.740766659,3.979210659,4.397264058,4.003623234,4.397264058,3.604051845,0.793212213,19.65173055,13.46421846,14.7835768,17.08829402,20.78112962,17.15378989,20.78112962,13.46421846,7.31691116,0.812319925,0.773957815,0.797150636,0.800025106,0.810668242,0.798824345,0.812319925,0.773957815,0.03836211,0.74540671,0.688709647,0.739095124,0.727175262,0.73495815,0.727068979,0.74540671,0.688709647,0.056697063,0.555631164,0.474320978,0.546261603,0.528783862,0.540163482,0.529032218,0.555631164,0.474320978,0.081310186,0.120123553,0.210963827,0.512975,1.3917034,0.114993803,3.226620143
14251,9.368923611,13.66125638,9.862816408,12.8963648,9.471846798,11.4473403,13.66125638,9.368923611,4.292332769,4.108703131,3.190839395,4.056394681,3.37499732,4.311874562,3.808561818,4.311874562,3.190839395,1.121035167,17.95616843,10.33922783,17.15556812,11.87626337,19.57722991,15.38089153,19.57722991,10.33922783,9.23800208,0.806254422,0.725056122,0.812029101,0.740454146,0.821217836,0.781002325,0.821217836,0.725056122,0.096161714,0.718068435,0.647187025,0.741785064,0.658807199,0.749607674,0.703091079,0.749607674,0.647187025,0.102420649,0.515622277,0.418851045,0.550245081,0.434026926,0.561911664,0.496131399,0.561911664,0.418851045,0.143060619,0.122615732,0.267751019,0.5495513,1.8219525,0.117120219,2.595032075
14252,13.18806842,15.04044962,11.34128545,14.84578451,11.61174767,13.603897,15.04044962,11.34128545,3.69916417,3.519728854,3.077984211,3.74649683,3.184569244,3.659766544,3.437709137,3.74649683,3.077984211,0.668512619,12.66213464,9.66105981,14.75855173,10.46052234,13.87558488,12.28357068,14.75855173,9.66105981,5.09749192,0.777348484,0.727818895,0.783840281,0.732381981,0.785836639,0.761445256,0.785836639,0.727818895,0.058017744,0.693039893,0.645574197,0.69101098,0.645810191,0.711241181,0.677335288,0.711241181,0.645574197,0.065666984,0.480304293,0.416766044,0.477496174,0.417070803,0.505864017,0.459500266,0.505864017,0.416766044,0.089097973,0.138717408,0.18853114,0.4707101,1.1143846,0.134010307,4.16941896
14253,9.551264304,7.199290882,7.295048701,9.569072421,9.993225706,8.403669077,9.569072421,7.199290882,2.369781539,4.309574433,4.82210795,4.783572387,4.052105475,3.876446762,4.368761401,4.82210795,3.876446762,0.945661188,19.6091835,24.79823461,24.35280376,17.51648594,15.74976816,20.40529519,24.79823461,15.74976816,9.04846645,0.8105687,0.84397864,0.844873154,0.792485928,0.788859656,0.816153216,0.844873154,0.788859656,0.056013498,0.744575034,0.776922348,0.787550094,0.721514889,0.728567137,0.7518259,0.787550094,0.721514889,0.066035205,0.554391981,0.603608335,0.62023515,0.520583735,0.530810073,0.565925855,0.62023515,0.520583735,0.099651415,0.137007947,0.337138919,0.6695012,2.3979268,0.130312935,2.302844083
14254,12.48291186,9.265652902,11.10145474,9.491047783,11.67906789,10.58526682,12.48291186,9.265652902,3.217258958,3.402267089,3.825871295,3.381397461,3.80536136,3.234001009,3.529779643,3.825871295,3.234001009,0.591870286,11.83751693,14.95031736,11.5703512,14.84419489,10.3414061,12.7087573,14.95031736,10.3414061,4.60891126,0.774432214,0.805814376,0.778609434,0.803158919,0.770890965,0.786581182,0.805814376,0.770890965,0.034923411,0.684778879,0.721442616,0.689367715,0.724998764,0.692900625,0.70269772,0.724998764,0.684778879,0.040219885,0.468922114,0.520479448,0.475227847,0.525623207,0.480111276,0.494072778,0.525623207,0.468922114,0.056701093,0.173949053,0.174860961,0.5491064,1.0119246,0.168457989,5.637114712
14255,16.69267972,16.04677269,12.16517941,12.14108173,12.6071165,14.26142839,16.69267972,12.14108173,4.55159799,2.919280106,3.065114825,3.639627587,3.616495435,3.686079007,3.385319392,3.686079007,2.919280106,0.766798901,8.273133101,9.193079509,13.34955843,13.25196993,13.64493466,11.54253513,13.64493466,8.273133101,5.371801559,0.695676021,0.698246742,0.7824774,0.776900796,0.780798607,0.746819913,0.7824774,0.695676021,0.086801379,0.611763128,0.596391184,0.701936832,0.685152918,0.70623208,0.660295228,0.70623208,0.596391184,0.109840896,0.374254125,0.355682444,0.492715316,0.469434521,0.498763751,0.438170031,0.498763751,0.355682444,0.143081307,0.151484532,0.216638498,0.5801701,1.2649739,0.145682831,3.962418302
14257,11.23528371,8.010402727,7.943866334,9.913052997,10.54526142,9.275651442,11.23528371,7.943866334,3.291417376,3.899770982,4.486852521,4.574744369,3.97583422,3.714724519,4.130385322,4.574744369,3.714724519,0.86001985,15.83093804,21.45462048,22.5839924,17.04204243,14.55601939,18.29352255,22.5839924,14.55601939,8.02797301,0.792991733,0.83429764,0.824712708,0.785373058,0.782003285,0.803875685,0.83429764,0.782003285,0.052294355,0.716572703,0.771598371,0.752094751,0.697659748,0.705573445,0.728699804,0.771598371,0.697659748,0.073938623,0.513476439,0.595364046,0.565646514,0.486729124,0.497833887,0.531810002,0.595364046,0.486729124,0.108634922,0.100152494,0.204837582,0.4532595,1.3319404,0.095619899,2.770638044
14258,11.8824307,13.14688066,13.46211928,18.61619144,18.29002976,14.27690552,18.61619144,11.8824307,6.73376074,3.634219637,3.290029168,3.299801316,2.599724123,2.672153116,3.099185472,3.634219637,2.599724123,1.034495514,13.57642927,11.08932339,11.1480034,6.517997482,7.059486197,9.878247948,13.57642927,6.517997482,7.058431788,0.799230738,0.770825953,0.777153925,0.693869076,0.687161066,0.745648152,0.799230738,0.687161066,0.112069672,0.729796926,0.67306719,0.69922887,0.608553408,0.587936854,0.65971665,0.729796926,0.587936854,0.141860072,0.532603554,0.453019443,0.488921013,0.37033725,0.345669744,0.438110201,0.532603554,0.345669744,0.18693381,0.216966735,0.21518587,0.6675256,1.2232989,0.210291479,5.713563654
14259,14.95742188,11.50344809,13.10385877,11.23762182,15.51663744,12.70058764,14.95742188,11.23762182,3.71980006,3.167419793,3.723958347,3.522753662,3.798509884,3.059010002,3.454330338,3.798509884,3.059010002,0.739499882,10.15200927,14.2636693,12.56365785,14.99734368,9.275252164,12.25038645,14.99734368,9.275252164,5.722091516,0.73348527,0.791240498,0.781154834,0.789307564,0.733928444,0.765823322,0.791240498,0.73348527,0.057755228,0.637206323,0.709779776,0.695748833,0.698853204,0.650009012,0.67831943,0.709779776,0.637206323,0.072573453,0.406031898,0.50378733,0.484066439,0.488395801,0.422511716,0.460958637,0.50378733,0.406031898,0.097755432,0.158356193,0.179358821,0.5040205,0.9920572,0.153315989,5.003109155
